x,y
99.30780792,459.1655884
99.20121765,449.1617126
99.19200134,439.1583557
99.45133209,429.2394714
102.0372391,419.8209839
104.6730576,410.4761353
108.1258926,401.25177
112.5187683,392.5721436
116.6359482,383.7037354
122.5078201,381.2112427
112.5100937,381.0542603
650.8560181,381.8638611
666.9423218,393.2944336
665.9819946,403.1916199
658.6607666,409.1013794
667.2561035,407.8773804
677.0488281,405.9580994
686.713501,403.8664856
696.2868652,401.6368103
706.2820435,401.2329712
716.0726929,399.5018616
726.0614624,399.0169067
736.0650635,399.1105042
746.0021362,400.0821228
755.7892456,401.4525146
765.3099365,403.569397
774.7602539,406.2937317
778.8553467,405.7448425
769.5866699,402.9867249
760.3919678,400.3824463
750.8999023,397.8251648
740.8981934,397.6583862
730.8932495,397.6468506
720.8895874,397.6459961
710.8856812,397.6459961
701.4447632,399.2212219
691.6472778,400.4779968
682.1782837,403.1581726
673.1005859,405.4744873
667.8334351,399.826355
667.765625,389.8226624
782.0400391,408.5952148
783.2317505,408.1649475
642.6585083,415.1568909
652.1120605,412.5117493
653.0525513,410.9138184
644.973999,409.7197266
793.9608154,415.627594
801.4498291,422.1142273
807.1577148,430.0240479
811.9632568,438.1124573
815.2579346,447.428009
809.0581665,452.9019775
809.2383423,462.8628845
807.0119019,472.4391479
801.7770996,480.5542603
794.5385742,487.0422974
785.2780762,490.651886
775.2980957,490.8622131
767.2364502,486.1923828
762.703064,485.008728
753.5160522,488.5110168
743.8608398,490.9194946
733.9596558,490.0101013
724.3410034,487.5267029
715.9851685,482.7673645
709.1747437,475.8652649
702.4645386,475.1408386
695.3029175,482.0976868
689.3430176,487.2297058
699.2199097,486.0790405
709.2136841,486.4511108
718.7080078,489.0245667
727.9390259,491.9352722
736.3248291,495.5716858
746.3291626,495.5768127
754.7477417,491.9508057
763.8864746,489.9066772
773.0800781,491.9424438
783.083313,491.9943848
793.086731,491.9709167
803.0906372,491.9399414
812.4475708,490.3299255
810.5379639,487.6513672
